name_switch,name_prodesen,load_zone,load_area,time,timestamp,capacity_factor
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-01-31,20090131,2.465509
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-02-29,20090229,18.021902
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-03-31,20090331,12.596269
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-04-30,20090430,47.988613
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-05-31,20090531,26.29307
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-06-30,20090630,24.623735
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-07-31,20090731,21.599184
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-08-31,20090831,12.746221
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-09-30,20090930,1.048373
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-10-31,20091031,7.723304
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-11-30,20091130,0
la_amistad,la_amistad,06-noreste,12-rio_escondido,2009-12-31,20091231,0
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-01-31,20120131,49.425316
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-02-29,20120229,52.402616
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-03-31,20120331,30.40791
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-04-30,20120430,14.431441
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-05-31,20120531,44.179242
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-06-30,20120630,14.303096
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-07-31,20120731,14.755286
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-08-31,20120831,34.384815
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-09-30,20120930,36.645465
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-10-31,20121031,19.402929
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-11-30,20121130,12.815949
la_amistad,la_amistad,06-noreste,12-rio_escondido,2012-12-31,20121231,29.512281
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-01-31,20100131,3.995644
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-02-29,20100229,14.843851
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-03-31,20100331,26.719198
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-04-30,20100430,13.36214
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-05-31,20100531,14.192342
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-06-30,20100630,28.742247
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-07-31,20100731,73.328885
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-08-31,20100831,63.503803
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-09-30,20100930,21.940166
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-10-31,20101031,40.657567
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-11-30,20101130,2.67266
la_amistad,la_amistad,06-noreste,12-rio_escondido,2010-12-31,20101231,0
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-01-31,20070131,38.051606
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-02-29,20070229,38.031076
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-03-31,20070331,51.7047
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-04-30,20070430,38.866919
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-05-31,20070531,36.826171
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-06-30,20070630,51.739127
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-07-31,20070731,34.367074
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-08-31,20070831,48.689453
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-09-30,20070930,86.975201
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-10-31,20071031,65.838039
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-11-30,20071130,50.947608
la_villita,villita,03-occidental,29-lazaro_cardenas,2007-12-31,20071231,64.864019
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-01-31,20150131,33.988256
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-02-29,20150229,22.892198
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-03-31,20150331,41.663902
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-04-30,20150430,83.824169
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-05-31,20150531,85.615107
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-06-30,20150630,49.1213
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-07-31,20150731,45.431729
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-08-31,20150831,37.999188
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-09-30,20150930,32.716536
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-10-31,20151031,29.094283
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-11-30,20151130,24.10397
la_villita,villita,03-occidental,29-lazaro_cardenas,2015-12-31,20151231,24.775628
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-01-31,20140131,29.496382
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-02-29,20140229,40.312465
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-03-31,20140331,38.182916
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-04-30,20140430,53.686186
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-05-31,20140531,67.805373
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-06-30,20140630,72.907327
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-07-31,20140731,97.635723
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-08-31,20140831,69.938193
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-09-30,20140930,51.493822
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-10-31,20141031,68.004072
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-11-30,20141130,27.815107
la_villita,villita,03-occidental,29-lazaro_cardenas,2014-12-31,20141231,39.549177
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-01-31,20130131,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-02-29,20130229,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-03-31,20130331,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-04-30,20130430,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-05-31,20130531,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-06-30,20130630,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-07-31,20130731,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-08-31,20130831,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-09-30,20130930,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-10-31,20131031,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-11-30,20131130,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2013-12-31,20131231,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-01-31,20120131,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-02-29,20120229,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-03-31,20120331,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-04-30,20120430,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-05-31,20120531,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-06-30,20120630,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-07-31,20120731,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-08-31,20120831,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-09-30,20120930,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-10-31,20121031,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-11-30,20121130,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2012-12-31,20121231,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-01-31,20100131,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-02-29,20100229,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-03-31,20100331,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-04-30,20100430,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-05-31,20100531,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-06-30,20100630,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-07-31,20100731,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-08-31,20100831,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-09-30,20100930,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-10-31,20101031,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-11-30,20101130,0
la_yesca,la_yesca,03-occidental,23-guadalajara,2010-12-31,20101231,0
las_minas,minas,02-oriental,36-temascal,2009-01-31,20090131,70.59375
las_minas,minas,02-oriental,36-temascal,2009-02-29,20090229,64.762019
las_minas,minas,02-oriental,36-temascal,2009-03-31,20090331,70.744528
las_minas,minas,02-oriental,36-temascal,2009-04-30,20090430,64.578546
las_minas,minas,02-oriental,36-temascal,2009-05-31,20090531,66.054583
las_minas,minas,02-oriental,36-temascal,2009-06-30,20090630,59.68612
las_minas,minas,02-oriental,36-temascal,2009-07-31,20090731,63.037407
las_minas,minas,02-oriental,36-temascal,2009-08-31,20090831,63.206
las_minas,minas,02-oriental,36-temascal,2009-09-30,20090930,68.356667
las_minas,minas,02-oriental,36-temascal,2009-10-31,20091031,76.73588
las_minas,minas,02-oriental,36-temascal,2009-11-30,20091130,72.081028
las_minas,minas,02-oriental,36-temascal,2009-12-31,20091231,67.458157
las_minas,minas,02-oriental,36-temascal,2012-01-31,20120131,77.585565
las_minas,minas,02-oriental,36-temascal,2012-02-29,20120229,71.251602
las_minas,minas,02-oriental,36-temascal,2012-03-31,20120331,72.990639
las_minas,minas,02-oriental,36-temascal,2012-04-30,20120430,68.779019
las_minas,minas,02-oriental,36-temascal,2012-05-31,20120531,44.214907
las_minas,minas,02-oriental,36-temascal,2012-06-30,20120630,60.160028
las_minas,minas,02-oriental,36-temascal,2012-07-31,20120731,66.60788
las_minas,minas,02-oriental,36-temascal,2012-08-31,20120831,72.018528
las_minas,minas,02-oriental,36-temascal,2012-09-30,20120930,69.988815
las_minas,minas,02-oriental,36-temascal,2012-10-31,20121031,72.220426
las_minas,minas,02-oriental,36-temascal,2012-11-30,20121130,60.783843
las_minas,minas,02-oriental,36-temascal,2012-12-31,20121231,70.68475
las_minas,minas,02-oriental,36-temascal,2008-01-31,20080131,73.113806
las_minas,minas,02-oriental,36-temascal,2008-02-29,20080229,65.256519
las_minas,minas,02-oriental,36-temascal,2008-03-31,20080331,65.566111
las_minas,minas,02-oriental,36-temascal,2008-04-30,20080430,52.73787
las_minas,minas,02-oriental,36-temascal,2008-05-31,20080531,54.580139
las_minas,minas,02-oriental,36-temascal,2008-06-30,20080630,62.313111
las_minas,minas,02-oriental,36-temascal,2008-07-31,20080731,63.38825
las_minas,minas,02-oriental,36-temascal,2008-08-31,20080831,62.656
las_minas,minas,02-oriental,36-temascal,2008-09-30,20080930,71.573426
las_minas,minas,02-oriental,36-temascal,2008-10-31,20081031,82.742593
las_minas,minas,02-oriental,36-temascal,2008-11-30,20081130,69.85512
las_minas,minas,02-oriental,36-temascal,2008-12-31,20081231,73.186407
macuzari,mocuzari,04-noroeste,03-obregon,2013-01-31,20130131,99.016319
macuzari,mocuzari,04-noroeste,03-obregon,2013-02-29,20130229,99.841768
macuzari,mocuzari,04-noroeste,03-obregon,2013-03-31,20130331,91.726244
macuzari,mocuzari,04-noroeste,03-obregon,2013-04-30,20130430,13.564525
macuzari,mocuzari,04-noroeste,03-obregon,2013-05-31,20130531,3.911632
macuzari,mocuzari,04-noroeste,03-obregon,2013-06-30,20130630,95.427069
macuzari,mocuzari,04-noroeste,03-obregon,2013-07-31,20130731,84.051736
macuzari,mocuzari,04-noroeste,03-obregon,2013-08-31,20130831,0
macuzari,mocuzari,04-noroeste,03-obregon,2013-09-30,20130930,0
macuzari,mocuzari,04-noroeste,03-obregon,2013-10-31,20131031,0
macuzari,mocuzari,04-noroeste,03-obregon,2013-11-30,20131130,0
macuzari,mocuzari,04-noroeste,03-obregon,2013-12-31,20131231,0
macuzari,mocuzari,04-noroeste,03-obregon,2015-01-31,20150131,115.272078
macuzari,mocuzari,04-noroeste,03-obregon,2015-02-29,20150229,110.462052
macuzari,mocuzari,04-noroeste,03-obregon,2015-03-31,20150331,120.335807
macuzari,mocuzari,04-noroeste,03-obregon,2015-04-30,20150430,20.952416
macuzari,mocuzari,04-noroeste,03-obregon,2015-05-31,20150531,0.0534
macuzari,mocuzari,04-noroeste,03-obregon,2015-06-30,20150630,63.770718
macuzari,mocuzari,04-noroeste,03-obregon,2015-07-31,20150731,60.616725
macuzari,mocuzari,04-noroeste,03-obregon,2015-08-31,20150831,110.612428
macuzari,mocuzari,04-noroeste,03-obregon,2015-09-30,20150930,94.571817
macuzari,mocuzari,04-noroeste,03-obregon,2015-10-31,20151031,0
macuzari,mocuzari,04-noroeste,03-obregon,2015-11-30,20151130,0
macuzari,mocuzari,04-noroeste,03-obregon,2015-12-31,20151231,0
macuzari,mocuzari,04-noroeste,03-obregon,2014-01-31,20140131,90.598163
macuzari,mocuzari,04-noroeste,03-obregon,2014-02-29,20140229,92.212616
macuzari,mocuzari,04-noroeste,03-obregon,2014-03-31,20140331,99.025709
macuzari,mocuzari,04-noroeste,03-obregon,2014-04-30,20140430,18.116725
macuzari,mocuzari,04-noroeste,03-obregon,2014-05-31,20140531,2.257668
macuzari,mocuzari,04-noroeste,03-obregon,2014-06-30,20140630,105.10667
macuzari,mocuzari,04-noroeste,03-obregon,2014-07-31,20140731,66.434708
macuzari,mocuzari,04-noroeste,03-obregon,2014-08-31,20140831,111.474986
macuzari,mocuzari,04-noroeste,03-obregon,2014-09-30,20140930,96.686675
macuzari,mocuzari,04-noroeste,03-obregon,2014-10-31,20141031,0
macuzari,mocuzari,04-noroeste,03-obregon,2014-11-30,20141130,0
macuzari,mocuzari,04-noroeste,03-obregon,2014-12-31,20141231,0
malpaso,malpaso,02-oriental,39-grijalva,2009-01-31,20090131,29.717412
malpaso,malpaso,02-oriental,39-grijalva,2009-02-29,20090229,25.67587
malpaso,malpaso,02-oriental,39-grijalva,2009-03-31,20090331,38.338578
malpaso,malpaso,02-oriental,39-grijalva,2009-04-30,20090430,45.788943
malpaso,malpaso,02-oriental,39-grijalva,2009-05-31,20090531,49.694386
malpaso,malpaso,02-oriental,39-grijalva,2009-06-30,20090630,48.625757
malpaso,malpaso,02-oriental,39-grijalva,2009-07-31,20090731,50.235827
malpaso,malpaso,02-oriental,39-grijalva,2009-08-31,20090831,34.977779
malpaso,malpaso,02-oriental,39-grijalva,2009-09-30,20090930,23.95638
malpaso,malpaso,02-oriental,39-grijalva,2009-10-31,20091031,21.471589
malpaso,malpaso,02-oriental,39-grijalva,2009-11-30,20091130,9.804855
malpaso,malpaso,02-oriental,39-grijalva,2009-12-31,20091231,17.891601
malpaso,malpaso,02-oriental,39-grijalva,2006-01-31,20060131,36.915557
malpaso,malpaso,02-oriental,39-grijalva,2006-02-29,20060229,42.985182
malpaso,malpaso,02-oriental,39-grijalva,2006-03-31,20060331,58.679295
malpaso,malpaso,02-oriental,39-grijalva,2006-04-30,20060430,58.132596
malpaso,malpaso,02-oriental,39-grijalva,2006-05-31,20060531,61.231614
malpaso,malpaso,02-oriental,39-grijalva,2006-06-30,20060630,55.330562
malpaso,malpaso,02-oriental,39-grijalva,2006-07-31,20060731,58.289165
malpaso,malpaso,02-oriental,39-grijalva,2006-08-31,20060831,62.362039
malpaso,malpaso,02-oriental,39-grijalva,2006-09-30,20060930,40.370839
malpaso,malpaso,02-oriental,39-grijalva,2006-10-31,20061031,12.883404
malpaso,malpaso,02-oriental,39-grijalva,2006-11-30,20061130,22.1176
malpaso,malpaso,02-oriental,39-grijalva,2006-12-31,20061231,23.19835
malpaso,malpaso,02-oriental,39-grijalva,2011-01-31,20110131,33.053421
malpaso,malpaso,02-oriental,39-grijalva,2011-02-29,20110229,30.995683
malpaso,malpaso,02-oriental,39-grijalva,2011-03-31,20110331,37.720326
malpaso,malpaso,02-oriental,39-grijalva,2011-04-30,20110430,62.247454
malpaso,malpaso,02-oriental,39-grijalva,2011-05-31,20110531,60.75595
malpaso,malpaso,02-oriental,39-grijalva,2011-06-30,20110630,56.744729
malpaso,malpaso,02-oriental,39-grijalva,2011-07-31,20110731,49.275434
malpaso,malpaso,02-oriental,39-grijalva,2011-08-31,20110831,61.749473
malpaso,malpaso,02-oriental,39-grijalva,2011-09-30,20110930,62.617776
malpaso,malpaso,02-oriental,39-grijalva,2011-10-31,20111031,70.043052
malpaso,malpaso,02-oriental,39-grijalva,2011-11-30,20111130,57.872715
malpaso,malpaso,02-oriental,39-grijalva,2011-12-31,20111231,50.649643
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-01-31,20070131,18.667241
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-02-29,20070229,17.072756
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-03-31,20070331,14.165559
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-04-30,20070430,12.033136
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-05-31,20070531,3.588984
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-06-30,20070630,19.933746
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-07-31,20070731,43.138141
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-08-31,20070831,60.635833
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-09-30,20070930,67.376233
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-10-31,20071031,22.718119
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-11-30,20071130,35.01066
mazatepec,mazatepec,02-oriental,32-poza_rica,2007-12-31,20071231,0
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-01-31,20120131,34.050028
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-02-29,20120229,23.988383
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-03-31,20120331,20.297591
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-04-30,20120430,18.411948
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-05-31,20120531,14.821143
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-06-30,20120630,30.951451
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-07-31,20120731,50.585032
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-08-31,20120831,72.379335
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-09-30,20120930,39.698622
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-10-31,20121031,20.482195
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-11-30,20121130,13.056609
mazatepec,mazatepec,02-oriental,32-poza_rica,2012-12-31,20121231,15.875845
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-01-31,20110131,23.707616
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-02-29,20110229,15.819045
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-03-31,20110331,22.584554
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-04-30,20110430,19.561136
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-05-31,20110531,18.53803
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-06-30,20110630,22.188818
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-07-31,20110731,75.482855
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-08-31,20110831,59.78539
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-09-30,20110930,60.869017
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-10-31,20111031,44.292388
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-11-30,20111130,31.962705
mazatepec,mazatepec,02-oriental,32-poza_rica,2011-12-31,20111231,29.459591
micos,micos,06-noreste,18-valles,2009-01-31,20090131,25.380329
micos,micos,06-noreste,18-valles,2009-02-29,20090229,22.38796
micos,micos,06-noreste,18-valles,2009-03-31,20090331,24.959222
micos,micos,06-noreste,18-valles,2009-04-30,20090430,23.641392
micos,micos,06-noreste,18-valles,2009-05-31,20090531,35.347424
micos,micos,06-noreste,18-valles,2009-06-30,20090630,24.092377
micos,micos,06-noreste,18-valles,2009-07-31,20090731,32.451954
micos,micos,06-noreste,18-valles,2009-08-31,20090831,22.657259
micos,micos,06-noreste,18-valles,2009-09-30,20090930,36.442991
micos,micos,06-noreste,18-valles,2009-10-31,20091031,47.696423
micos,micos,06-noreste,18-valles,2009-11-30,20091130,42.813913
micos,micos,06-noreste,18-valles,2009-12-31,20091231,31.669695
micos,micos,06-noreste,18-valles,2006-01-31,20060131,32.133398
micos,micos,06-noreste,18-valles,2006-02-29,20060229,1.193072
micos,micos,06-noreste,18-valles,2006-03-31,20060331,16.204578
micos,micos,06-noreste,18-valles,2006-04-30,20060430,21.51183
micos,micos,06-noreste,18-valles,2006-05-31,20060531,59.889373
micos,micos,06-noreste,18-valles,2006-06-30,20060630,68.904231
micos,micos,06-noreste,18-valles,2006-07-31,20060731,72.755168
micos,micos,06-noreste,18-valles,2006-08-31,20060831,70.255975
micos,micos,06-noreste,18-valles,2006-09-30,20060930,70.54203
micos,micos,06-noreste,18-valles,2006-10-31,20061031,0
micos,micos,06-noreste,18-valles,2006-11-30,20061130,0
micos,micos,06-noreste,18-valles,2006-12-31,20061231,0
micos,micos,06-noreste,18-valles,2008-01-31,20080131,63.124798
micos,micos,06-noreste,18-valles,2008-02-29,20080229,53.333939
micos,micos,06-noreste,18-valles,2008-03-31,20080331,55.224079
micos,micos,06-noreste,18-valles,2008-04-30,20080430,30.49681
micos,micos,06-noreste,18-valles,2008-05-31,20080531,9.304748
micos,micos,06-noreste,18-valles,2008-06-30,20080630,51.469436
micos,micos,06-noreste,18-valles,2008-07-31,20080731,33.075339
micos,micos,06-noreste,18-valles,2008-08-31,20080831,33.177891
micos,micos,06-noreste,18-valles,2008-09-30,20080930,44.24136
micos,micos,06-noreste,18-valles,2008-10-31,20081031,40.36963
micos,micos,06-noreste,18-valles,2008-11-30,20081130,34.492288
micos,micos,06-noreste,18-valles,2008-12-31,20081231,28.261668
oviachic,oviachic,04-noroeste,03-obregon,2013-01-31,20130131,95.822765
oviachic,oviachic,04-noroeste,03-obregon,2013-02-29,20130229,93.804861
oviachic,oviachic,04-noroeste,03-obregon,2013-03-31,20130331,93.403892
oviachic,oviachic,04-noroeste,03-obregon,2013-04-30,20130430,42.970269
oviachic,oviachic,04-noroeste,03-obregon,2013-05-31,20130531,7.786994
oviachic,oviachic,04-noroeste,03-obregon,2013-06-30,20130630,8.200029
oviachic,oviachic,04-noroeste,03-obregon,2013-07-31,20130731,3.690632
oviachic,oviachic,04-noroeste,03-obregon,2013-08-31,20130831,8.298307
oviachic,oviachic,04-noroeste,03-obregon,2013-09-30,20130930,4.587695
oviachic,oviachic,04-noroeste,03-obregon,2013-10-31,20131031,17.634194
oviachic,oviachic,04-noroeste,03-obregon,2013-11-30,20131130,91.520399
oviachic,oviachic,04-noroeste,03-obregon,2013-12-31,20131231,54.817065
oviachic,oviachic,04-noroeste,03-obregon,2006-01-31,20060131,72.847295
oviachic,oviachic,04-noroeste,03-obregon,2006-02-29,20060229,89.437565
oviachic,oviachic,04-noroeste,03-obregon,2006-03-31,20060331,88.284838
oviachic,oviachic,04-noroeste,03-obregon,2006-04-30,20060430,30.793186
oviachic,oviachic,04-noroeste,03-obregon,2006-05-31,20060531,11.410113
oviachic,oviachic,04-noroeste,03-obregon,2006-06-30,20060630,10.359592
oviachic,oviachic,04-noroeste,03-obregon,2006-07-31,20060731,6.986147
oviachic,oviachic,04-noroeste,03-obregon,2006-08-31,20060831,5.449125
oviachic,oviachic,04-noroeste,03-obregon,2006-09-30,20060930,14.128573
oviachic,oviachic,04-noroeste,03-obregon,2006-10-31,20061031,20.85434
oviachic,oviachic,04-noroeste,03-obregon,2006-11-30,20061130,91.53648
oviachic,oviachic,04-noroeste,03-obregon,2006-12-31,20061231,65.536596
oviachic,oviachic,04-noroeste,03-obregon,2008-01-31,20080131,62.785836
oviachic,oviachic,04-noroeste,03-obregon,2008-02-29,20080229,98.877344
oviachic,oviachic,04-noroeste,03-obregon,2008-03-31,20080331,101.545349
oviachic,oviachic,04-noroeste,03-obregon,2008-04-30,20080430,62.408854
oviachic,oviachic,04-noroeste,03-obregon,2008-05-31,20080531,14.320392
oviachic,oviachic,04-noroeste,03-obregon,2008-06-30,20080630,16.300347
oviachic,oviachic,04-noroeste,03-obregon,2008-07-31,20080731,11.09681
oviachic,oviachic,04-noroeste,03-obregon,2008-08-31,20080831,10.314562
oviachic,oviachic,04-noroeste,03-obregon,2008-09-30,20080930,48.908464
oviachic,oviachic,04-noroeste,03-obregon,2008-10-31,20081031,48.781727
oviachic,oviachic,04-noroeste,03-obregon,2008-11-30,20081130,113.763549
oviachic,oviachic,04-noroeste,03-obregon,2008-12-31,20081231,64.976953
penitas,penitas,02-oriental,38-tabasco,2009-01-31,20090131,35.009074
penitas,penitas,02-oriental,38-tabasco,2009-02-29,20090229,28.747338
penitas,penitas,02-oriental,38-tabasco,2009-03-31,20090331,41.487078
penitas,penitas,02-oriental,38-tabasco,2009-04-30,20090430,47.619946
penitas,penitas,02-oriental,38-tabasco,2009-05-31,20090531,52.319237
penitas,penitas,02-oriental,38-tabasco,2009-06-30,20090630,54.08029
penitas,penitas,02-oriental,38-tabasco,2009-07-31,20090731,59.099425
penitas,penitas,02-oriental,38-tabasco,2009-08-31,20090831,48.099634
penitas,penitas,02-oriental,38-tabasco,2009-09-30,20090930,35.310721
penitas,penitas,02-oriental,38-tabasco,2009-10-31,20091031,29.454832
penitas,penitas,02-oriental,38-tabasco,2009-11-30,20091130,33.487807
penitas,penitas,02-oriental,38-tabasco,2009-12-31,20091231,25.161561
penitas,penitas,02-oriental,38-tabasco,2012-01-31,20120131,55.229883
penitas,penitas,02-oriental,38-tabasco,2012-02-29,20120229,57.239175
penitas,penitas,02-oriental,38-tabasco,2012-03-31,20120331,65.341965
penitas,penitas,02-oriental,38-tabasco,2012-04-30,20120430,63.835642
penitas,penitas,02-oriental,38-tabasco,2012-05-31,20120531,67.01862
penitas,penitas,02-oriental,38-tabasco,2012-06-30,20120630,64.894965
penitas,penitas,02-oriental,38-tabasco,2012-07-31,20120731,57.31831
penitas,penitas,02-oriental,38-tabasco,2012-08-31,20120831,58.201329
penitas,penitas,02-oriental,38-tabasco,2012-09-30,20120930,65.649679
penitas,penitas,02-oriental,38-tabasco,2012-10-31,20121031,46.09759
penitas,penitas,02-oriental,38-tabasco,2012-11-30,20121130,40.30761
penitas,penitas,02-oriental,38-tabasco,2012-12-31,20121231,35.035516
penitas,penitas,02-oriental,38-tabasco,2008-01-31,20080131,9.09148
penitas,penitas,02-oriental,38-tabasco,2008-02-29,20080229,59.475612
penitas,penitas,02-oriental,38-tabasco,2008-03-31,20080331,88.673638
penitas,penitas,02-oriental,38-tabasco,2008-04-30,20080430,90.948015
penitas,penitas,02-oriental,38-tabasco,2008-05-31,20080531,66.058276
penitas,penitas,02-oriental,38-tabasco,2008-06-30,20080630,84.393608
penitas,penitas,02-oriental,38-tabasco,2008-07-31,20080731,93.63555
penitas,penitas,02-oriental,38-tabasco,2008-08-31,20080831,67.846143
penitas,penitas,02-oriental,38-tabasco,2008-09-30,20080930,54.593155
penitas,penitas,02-oriental,38-tabasco,2008-10-31,20081031,43.579982
penitas,penitas,02-oriental,38-tabasco,2008-11-30,20081130,42.57262
