central/proyect,type,technology,fuel,fuel_code,load_area,balancing_area,intalation_year
panasonic_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
papeles_ultra,en_operacion,termoelectrica_convencional,fuel_oil,c_n_tula,00-autoabasto,00-autoabasto_local,
papeles_y_conversiones_de_mexico,en_operacion,cogeneracion_eficiente,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_estacion_de_co,en_operacion,combustion_interna,natural_gas,g_slorp,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_akal-b,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_akal-c,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_akal-g,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_akal-l,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_akal-n,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_atasta,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_barco_de_proc,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_centro_operat,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_comp_mari_akal-j,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_comp_mari_nohoch-a,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_1,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_5,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_8,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_ku-a,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_ku-h,en_operacion,turbogas,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_complejo_mari_rebo,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_ku-m,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_ku-s,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_planta_electr,en_operacion,turbogas,natural_gas,g_2boca,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plataforma_akal-c,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plataforma_de,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plataforma_eco-1,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plataforma_ha,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plataforma_ma,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_sistema_de_bo,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_terminal_mari,en_operacion,turbogas,natural_gas,g_2boca,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_zaap-c,en_operacion,turbogas,natural_gas,g_lerma,00-autoabasto,00-autoabasto_local,
pemex-exploracion_y_produccion_plat_akal-c_inyec,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
pemex-gas_y_petroquimica_basica_centro_proce,en_operacion,turbogas,natural_gas,gn_tuxp,00-autoabasto,00-autoabasto_local,
pemex-petroquimica_complejo_petroquimico_can,en_operacion,ciclo_combinado,natural_gas,gn_tuxp,00-autoabasto,00-autoabasto_local,
pemex-petroquimica_terminal_refrigerada_paja,en_operacion,turbogas,natural_gas,gn_tuxp,00-autoabasto,00-autoabasto_local,
plastibolsa,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
plasticos_irisagua,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
plasticos_y_materias_primas,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
pollo_de_queretaro,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
porcelanite_lamosa_planta_po,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
porcelanite_lamosa_plantapavillion,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
posadas_de_latinoamerica_pla,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
praxair_mexico,en_operacion,turbogas,natural_gas,g_2boca,00-autoabasto,00-autoabasto_local,
printpack_packaging_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
productos_alimenticios_la_moderna,en_operacion,cogeneracion_eficiente,natural_gas,g_petsal,00-autoabasto,00-autoabasto_local,
productos_roche_planta_toluc,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
productos_urologos_de_mexico,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
promotores_inmobiliarios_el_caracol,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
proteina_animal,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
prup,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
qualtia_alimentos_operaciones,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
rafypak,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
renova_atlatec,en_operacion,bioenergia,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
representaciones_e_investigaciones_medicas,en_operacion,turbogas,natural_gas,g_petsal,00-autoabasto,00-autoabasto_local,
residuos_industriales_multiquim,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
rivera_mayan,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
royal_porto,en_operacion,combustion_interna,natural_gas,g_penin,00-autoabasto,00-autoabasto_local,
sabritas_planta_orizab,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
saint_gobain_vetrotex_america,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
sales_del_istmo_ixhuatlan,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
sanchez_y_martin,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
sasa_del_pacifico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
schering_plough,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
secretaria_de_seguridad_publica_a_traves_del,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
sekisui_s-lec_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
servicios_de_agua_y_drenaje_de_monterrey_dulcesnom,en_operacion,bioenergia,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
servicios_de_agua_y_drenaje_de_monterrey_norte,en_operacion,bioenergia,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
servicios_de_operaciones_hoteleras,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
sigma_alimentos_centro_plant,en_operacion,combustion_interna,natural_gas,g,00-autoabasto,00-autoabasto_local,
sistema_de_agua_y_saneamiento_metropolitano_d,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
solvay_&_cpc_barium_strontium_monterrey,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
tecnologia_en_nitrogeno,en_operacion,turbogas,natural_gas,g_2boca,00-autoabasto,00-autoabasto_local,
tecnologias_para_el_cuidado_ambiental,en_operacion,combustion_interna,natural_gas,g_sauzqro,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_aztecas,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_chamizal,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_estrella,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_hidalgo_ii,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_petrolera,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_santafe,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_tuxtlaguti,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_veronica,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_yanez,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_tlaquepaque,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_aragon,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_roma_i,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_bandera,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_corregidora,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_cuautitlan,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_mixcoac,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_nextengo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_sanjuan,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_azteca_metro,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_centro_a_lada,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_chapalita,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_coatzacoalcos,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_colima,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_copernico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_cultura,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_fuentes,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_fuertes,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_guadalupe_metr,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_la_paz,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_lerdo_tops,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_lindavista,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_malinche,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_mirador,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_montejo,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_paseo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_pedro_moreno,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_revolucion,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_romero_rubio,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_tollocan,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_vallarta,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_popotla,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_atzacoalco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_san_jeronimo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_ejercito_de_orient,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_plaza_merida,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_popocatepetl_i,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_carrasco,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_vallejo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_sadecvbosqueslago,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_centro_t_puebla,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_culhuacan,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_satelite,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_de_mexico_zaragoza,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
telefonos_del_noroeste_arbol_iii,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
telefonos_del_noroeste_lomas,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
telefonos_del_noroeste_principal,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
tereftalatos_mexicanos,en_operacion,termoelectrica_convencional,fuel_oil,c_n_tula,00-autoabasto,00-autoabasto_local,
termoelectrica_de_mexicali,en_operacion,ciclo_combinado,natural_gas,zzon_noro,00-autoabasto,00-autoabasto_local,
ternium_mexico_planta_apm,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
ternium_mexico_planta_monter,en_operacion,turbogas,natural_gas,g_ahnrr,00-autoabasto,00-autoabasto_local,
ternium_mexico_planta_puebla,en_operacion,termoelectrica_convencional,natural_gas,g_slorp,00-autoabasto,00-autoabasto_local,
tesoros_inmobiliarios,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
the_royal_cancun,en_operacion,combustion_interna,diesel,d_penins,00-autoabasto,00-autoabasto_local,
tiendas_soriana,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
vidrio_formas,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
vidrio_plano_de_mexico,en_operacion,turbogas,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
vitracoat_pinturas_en_polvo,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
wabash_technologies_de_mexico,en_operacion,combustion_interna,diesel,d_bcn,00-autoabasto,00-autoabasto_local,
yoggo_de_mexico,en_operacion,combustion_interna,diesel,d_naciona,00-autoabasto,00-autoabasto_local,
cbio_aut_01,proyectos_optimizacion,bioenergia,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019-
cbio_aut_02,proyectos_optimizacion,bioenergia,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019-
cbio_aut_03,proyectos_optimizacion,bioenergia,natural_gas,g_sauzqro,03-occidental,24-aguascalientes,2019-
cbio_aut_04,proyectos_optimizacion,bioenergia,natural_gas,zzon_noro,04-noroeste,04-los_mochis,2019-
cbio_aut_05,proyectos_optimizacion,bioenergia,natural_gas,g_i_noro,08-baja_california,46-tijuana,2019-
cbio_aut_06,proyectos_optimizacion,bioenergia,natural_gas,zzon_nort,05-norte,11-laguna,2019-
cbio_aut_07,proyectos_optimizacion,bioenergia,natural_gas,zzon_nort,05-norte,07-juarez,2019-
cbio_aut_o8,proyectos_optimizacion,bioenergia,natural_gas,g_slorp,01-central,31-central,2019-
cbio_aut_09,proyectos_optimizacion,bioenergia,natural_gas,g_slorp,01-central,31-central,2019-
cbio_aut_10,proyectos_optimizacion,bioenergia,natural_gas,zzon_nort,05-norte,07-juarez,2019-
cbio_gen_01,proyectos_optimizacion,bioenergia,diesel,d_naciona,02-oriental,36-temascal,2019-
cbio_gco_01,proyecto_generico,bioenergia,natural_gas,g_petsal,03-occidental,22-tepic,2019-
cbio_gco_02,proyecto_generico,bioenergia,natural_gas,g_ahnrr,06-noreste,12-rio_escondido,2019-
cbio_gco_03,proyecto_generico,bioenergia,natural_gas,g_central,01-central,31-central,2019-
cbio_gco_04,proyecto_generico,bioenergia,natural_gas,g_2boca,02-oriental,32-poza_rica,2019-
cbio_otr_01,proyectos_optimizacion,bioenergia,natural_gas,g_central,01-central,31-central,2019-
cbio_pp_04,proyectos_firme,bioenergia,natural_gas,g_penin,07-peninsular,42-merida,2016
cbio_pp_06,proyectos_optimizacion,bioenergia,natural_gas,g_sauzqro,03-occidental,26-salamanca,2019-
cbio_pp_07,proyectos_optimizacion,bioenergia,natural_gas,g_central,01-central,31-central,2019-
cbio_pp_05,proyectos_optimizacion,bioenergia,natural_gas,g_slorp,01-central,31-central,2019-
cbio_pp_08,proyectos_optimizacion,bioenergia,natural_gas,g_sauzqro,03-occidental,25-san_luis_potosi,2019-
cbio_pp_09,proyectos_optimizacion,bioenergia,natural_gas,g_sauzqro,03-occidental,25-san_luis_potosi,2019-
cbio_pp_10,proyectos_optimizacion,bioenergia,natural_gas,g_central,01-central,31-central,2019-
cbio_pp_11,proyectos_optimizacion,bioenergia,natural_gas,g_penin,07-peninsular,43-cancun,2019-
cbio_pp_01,proyectos_optimizacion,bioenergia,natural_gas,zzon_nort,05-norte,11-laguna,2019-
ccar_cfe_01,rehabilitacion_y_modernizacion,carboelectrica,coal,ca_rioes,06-noreste,12-rio_escondido,2019
ccar_gco_01,proyecto_generico,carboelectrica,coal,ca_i_peta,03-occidental,29-lazaro_cardenas,2019-
ccar_gco_02,proyecto_generico,carboelectrica,coal,ca_i_peta,03-occidental,29-lazaro_cardenas,2019-
ccar_gco_03,proyecto_generico,carboelectrica,coal,ca_rioes,06-noreste,12-rio_escondido,2019-
ccar_gco_04,proyecto_generico,carboelectrica,coal,ca_rioes,06-noreste,12-rio_escondido,2019-
ccc_aut_05,proyectos_firme,ciclo_combinado,natural_gas,gn_altam,06-noreste,21-guemez,2016
ccc_aut_06,proyectos_firme,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2016
ccc_aut_07,proyectos_firme,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2016
ccc_aut_08,proyectos_optimizacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,13-nuevo_laredo,2019-
ccc_aut_09,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,48-mexicali,2019-
ccc_aut_10,proyectos_optimizacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019-
ccc_aut_11,proyectos_optimizacion,ciclo_combinado,natural_gas,gn_altam,06-noreste,19-huasteca,2019-
ccc_aut_12,proyectos_optimizacion,ciclo_combinado,natural_gas,gn_altam,06-noreste,19-huasteca,2019-
ccc_aut_13,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,48-mexicali,2019-
ccc_cfe_01,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,02-cananea,2016
ccc_cfe_12,proyectos_firme,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,49-san_luis_rio_colorado,2019
ccc_cfe_02,proyectos_firme,ciclo_combinado,natural_gas,g,01-central,31-central,2017
ccc_cfe_04,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,03-obregon,2017
ccc_cfe_07,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,03-obregon,2018
ccc_cfe_19,proyectos_firme,ciclo_combinado,natural_gas,g_sauzqro,03-occidental,23-guadalajara,2019
ccc_cfe_09,proyectos_firme,ciclo_combinado,natural_gas,g_i_noro,09-baja_california_sur-la_paz,51-la_paz,2018
ccc_cfe_14,proyectos_firme,ciclo_combinado,natural_gas,zzon_nort,05-norte,11-laguna,2019
ccc_cfe_20,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,06-mazatlan,2020
ccc_cfe_17,proyectos_firme,ciclo_combinado,natural_gas,g_penin,07-peninsular,42-merida,2020
ccc_cfe_21,proyectos_firme,ciclo_combinado,natural_gas,g_sauzqro,03-occidental,26-salamanca,2020
ccc_cfe_10,proyectos_firme,ciclo_combinado,natural_gas,g_sauzqro,03-occidental,25-san_luis_potosi,2019
ccc_cfe_05,proyectos_firme,ciclo_combinado,natural_gas,g,01-central,31-central,2017
ccc_cfe_25,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,49-san_luis_rio_colorado,2019-
ccc_cfe_26,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,48-mexicali,2019-
ccc_cfe_27,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_jovibn,08-baja_california,47-ensenada,2019-
ccc_cfe_28,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,09-baja_california_sur-la_paz,50-villa_constitucion,2019-
ccc_cfe_29,proyectos_optimizacion,ciclo_combinado,natural_gas,g_slorp,01-central,31-central,2019-
ccc_cfe_23,proyectos_optimizacion,ciclo_combinado,natural_gas,g_slorp,01-central,31-central,2019-
ccc_cfe_18,proyectos_optimizacion,ciclo_combinado,natural_gas,g,01-central,31-central,2019-
ccc_cfe_30,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_nort,05-norte,09-chihuahua,2019-
ccc_cfe_13,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,09-baja_california_sur-la_paz,51-la_paz,2019-
ccc_cfe_31,proyectos_optimizacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019-
ccc_cfe_32,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_nort,05-norte,09-chihuahua,2019-
ccc_cfe_11,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,09-baja_california_sur-la_paz,51-la_paz,2019-
ccc_cfe_33,proyectos_optimizacion,ciclo_combinado,natural_gas,g_i_noro,09-baja_california_sur-la_paz,51-la_paz,2019-
ccc_cfe_24,proyectos_optimizacion,ciclo_combinado,natural_gas,g,01-central,31-central,2019-
ccc_cfe_03,rehabilitacion_y_modernizacion,ciclo_combinado,natural_gas,g_tuxpoz,02-oriental,32-poza_rica,2016
ccc_cfe_06,rehabilitacion_y_modernizacion,ciclo_combinado,natural_gas,g_slorp,01-central,31-central,2017
ccc_cog_01,proyectos_optimizacion,ciclo_combinado,natural_gas,gn_tuxp,02-oriental,37-coatzacoalcos,2019-
ccc_gen_01,proyectos_firme,ciclo_combinado,natural_gas,g_petsal,03-occidental,23-guadalajara,2019
ccc_gen_02,proyectos_firme,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019
ccc_gen_03,proyectos_firme,ciclo_combinado,natural_gas,gn_tamazu,06-noreste,20-tamazunchale,2020
ccc_otr_01,proyectos_firme,ciclo_combinado,natural_gas,g_i_noro,08-baja_california,48-mexicali,2016
ccc_otr_02,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,03-obregon,2017
ccc_otr_03,proyectos_firme,ciclo_combinado,natural_gas,gn_tamazu,06-noreste,20-tamazunchale,2018
ccc_otr_04,proyectos_optimizacion,ciclo_combinado,natural_gas,g_2boca,02-oriental,33-veracruz,2019-
ccc_otr_05,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,06-mazatlan,2019-
ccc_otr_06,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,04-los_mochis,2019-
ccc_otr_07,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,04-los_mochis,2019-
ccc_otr_08,proyectos_optimizacion,ciclo_combinado,natural_gas,g_sauzqro,03-occidental,26-salamanca,2019-
ccc_otr_09,proyectos_optimizacion,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2019-
ccc_otr_10,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_nort,05-norte,09-chihuahua,2019-
ccc_01,proyectos_firme,ciclo_combinado,natural_gas,g_i_jovibn,08-baja_california,47-ensenada,2016
ccc_03,proyectos_firme,ciclo_combinado,natural_gas,g_ahnrr,06-noreste,16-monterrey,2018
ccc_06,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,04-los_mochis,2019
ccc_02,proyectos_firme,ciclo_combinado,natural_gas,zzon_nort,05-norte,07-juarez,2017
ccc_04,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,04-los_mochis,2019
ccc_pp_01,proyectos_firme,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,01-hermosillo,2017
ccc_pp_02,proyectos_optimizacion,ciclo_combinado,natural_gas,zzon_noro,04-noroeste,01-hermosillo,2019-
cce_cog_10,proyectos_firme,cogeneracion_eficiente,natural_gas,g_tuxpoz,02-oriental,38-tabasco,2017
cce_cog_01,proyectos_firme,cogeneracion_eficiente,natural_gas,g_sauzqro,03-occidental,30-queretaro,2016
cce_cog_02,proyectos_firme,cogeneracion_eficiente,natural_gas,g_slorp,02-oriental,37-coatzacoalcos,2016
cce_cog_03,proyectos_firme,cogeneracion_eficiente,natural_gas,gn_tuxp,02-oriental,37-coatzacoalcos,2016
cce_cog_04,proyectos_firme,cogeneracion_eficiente,natural_gas,g_ahnrr,06-noreste,17-saltillo,2016
cce_cog_05,proyectos_firme,cogeneracion_eficiente,natural_gas,g_ahnrr,06-noreste,17-saltillo,2016
cce_cog_06,proyectos_firme,cogeneracion_eficiente,natural_gas,g_slorp,01-central,31-central,2016
